Passenger_ID,Flight_ID,Airline,Origin,Destination,Flight_Status,Age,Gender,Income_Level,Travel_Purpose,Seat_Class,MembershipTier,Check_in_Method,Flight_Satisfaction_Score,Delay_Minutes,Booking_Days_In_Advance,No_Show,Weather_Impact,Seat_Selected,Distance_km,FlightDurationMinutes,DepartureDate,IsHoliday,Departure_Hour,Departure_Weekday,Departure_Month,Price,BaggageAllowance
P3903,F40,Singapore Airlines,SIN,BKK,On-time,51,Male,Medium,Emergency,Business,None,Airport Kiosk,6.9,5.0,6,0,0,Window,1416,106,2024-04-07,0,14,6,4,666.18,0
P3904,F1415,Japan Airlines,HKG,PVG,On-time,55,Male,Low,Business,Economy,Silver,Desk,7.4,13.0,96,0,0,Window,1255,94,2023-07-05,1,0,2,7,487.66,0
P3905,F82,Singapore Airlines,HKG,ICN,On-time,26,Female,Medium,Business,Premium Economy,None,Online,4.9,4.0,93,0,0,Aisle,2069,155,2024-05-25,0,23,5,5,265.27,40
P3906,F1261,Japan Airlines,KUL,BKK,On-time,77,Female,High,Family,Business,None,Airport Kiosk,4.7,12.0,89,0,0,Middle,1220,91,2024-01-22,1,19,0,1,876.62,20
P3907,F1148,Korean Air,TPE,ICN,On-time,53,Female,Medium,Business,Economy,Gold,Mobile App,8.1,2.0,82,0,1,Aisle,1463,109,2025-04-18,1,9,4,4,606.06,20
P3909,F519,Malaysia Airlines,TPE,ICN,On-time,24,Male,Medium,Leisure,Premium Economy,Gold,Online,6.8,10.0,38,0,0,Aisle,1463,109,2024-05-14,0,2,1,5,342.15,60
P3910,F919,Japan Airlines,HKG,PVG,On-time,28,Male,Medium,Family,Premium Economy,Silver,Online,8.6,23.0,77,0,0,Aisle,1255,94,2024-08-20,1,20,1,8,90.92,20
P3911,F105,Singapore Airlines,NRT,TPE,On-time,44,Female,Medium,Leisure,Economy,Silver,Mobile App,8.6,1.0,72,0,0,Aisle,2181,163,2024-10-24,0,6,3,10,428.73,20
P3912,F1398,Korean Air,NRT,HKG,On-time,20,Male,High,Family,Economy,Silver,Airport Kiosk,7.2,1.0,20,0,0,Aisle,2962,222,2023-09-22,0,13,4,9,535.32,0
P3913,F915,Japan Airlines,ICN,HND,On-time,51,Male,Low,Leisure,Economy,None,Airport Kiosk,6.6,8.0,65,0,0,Middle,1209,90,2023-10-12,0,17,3,10,506.9,0
P3915,F1616,Singapore Airlines,KUL,BKK,Cancelled,59,Male,Low,Family,First,Platinum,Online,6.7,12.0,10,0,0,Window,1220,91,2024-12-19,0,5,3,12,630.06,20
P3917,F321,Malaysia Airlines,BKK,HKG,On-time,58,Female,Medium,Business,Economy,None,Airport Kiosk,6.0,11.0,72,0,0,Aisle,1689,126,2024-05-14,0,14,1,5,605.37,20
P3918,F588,Japan Airlines,KUL,BKK,Delayed,19,Female,Low,Family,Business,None,Online,4.4,5.0,14,0,1,Aisle,1220,91,2024-06-21,1,17,4,6,467.28,0
P3919,F1794,Singapore Airlines,SIN,TPE,Cancelled,72,Male,Medium,Business,Premium Economy,None,Desk,7.1,11.0,5,0,0,Window,3222,241,2023-10-22,0,7,6,10,444.03,0
P3920,F1180,Japan Airlines,HKG,SIN,On-time,44,Male,Medium,Family,Economy,None,Mobile App,3.7,2.0,65,0,0,Middle,2565,192,2023-06-08,1,5,3,6,485.76,20
P3921,F427,Korean Air,ICN,TPE,On-time,74,Male,Medium,Emergency,Economy,None,Mobile App,6.5,6.0,25,0,0,Middle,1463,109,2024-07-28,1,19,6,7,564.6,40
P3922,F1321,Korean Air,HKG,ICN,On-time,24,Female,Low,Leisure,Economy,None,Mobile App,7.4,12.0,106,0,1,Middle,2069,155,2025-02-13,1,20,3,2,538.38,0
P3923,F1714,Singapore Airlines,HKG,ICN,On-time,60,Female,Low,Business,Premium Economy,Gold,Airport Kiosk,7.5,13.0,85,0,1,Aisle,2069,155,2024-11-18,0,14,0,11,462.96,20
P3924,F993,Malaysia Airlines,SIN,PVG,On-time,70,Male,Medium,Leisure,Economy,None,Desk,5.5,2.0,92,0,0,Aisle,3805,285,2024-01-21,1,2,6,1,413.58,20
P3925,F1589,Qantas,KUL,BKK,On-time,55,Male,Medium,Business,Economy,Gold,Desk,6.7,6.0,56,0,0,Aisle,1220,91,2024-10-02,0,20,2,10,865.68,20
P3926,F1022,Korean Air,SYD,SYD,On-time,33,Female,Low,Leisure,Business,None,Mobile App,5.3,1.0,79,0,0,Middle,0,0,2024-02-02,1,12,4,2,584.03,40
P3927,F994,Malaysia Airlines,SIN,BKK,On-time,63,Female,High,Emergency,Economy,Silver,Airport Kiosk,6.7,3.0,92,0,0,Middle,1416,106,2024-05-02,0,0,3,5,710.19,80
P3928,F510,Japan Airlines,BKK,KUL,On-time,36,Male,Medium,Family,Economy,None,Mobile App,6.4,9.0,54,0,0,Middle,1220,91,2023-05-24,0,19,2,5,425.62,0
P3929,F1775,Korean Air,SIN,BKK,On-time,18,Female,Medium,Business,Business,None,Airport Kiosk,7.2,17.0,21,0,0,Window,1416,106,2025-04-12,0,6,5,4,107.4,20
P3930,F1498,Malaysia Airlines,SYD,SYD,On-time,55,Female,Low,Family,Economy,None,Airport Kiosk,6.5,2.0,34,0,0,Middle,0,0,2024-07-17,1,11,2,7,203.2,0
P3931,F1739,Japan Airlines,SYD,SYD,On-time,60,Male,Low,Leisure,Economy,None,Airport Kiosk,6.1,0.0,13,0,0,Aisle,0,0,2023-06-08,1,7,3,6,511.53,20
P3932,F859,Japan Airlines,TPE,BKK,On-time,59,Male,Medium,Family,Premium Economy,Silver,Online,7.4,12.0,23,0,0,Aisle,2489,186,2024-01-15,0,14,0,1,574.84,20
P3933,F50,Qantas,ICN,HKG,On-time,19,Female,Medium,Business,Business,None,Desk,6.4,2.0,94,0,0,Window,2069,155,2023-12-29,1,0,4,12,519.15,20
P3934,F449,Japan Airlines,SIN,PVG,On-time,23,Male,High,Family,Economy,Platinum,Mobile App,6.9,6.0,77,0,0,Aisle,3805,285,2024-06-13,1,13,3,6,452.29,20
P3935,F847,Qantas,SIN,KUL,On-time,54,Female,High,Business,Economy,Silver,Desk,9.1,7.0,64,0,0,Aisle,297,22,2024-04-07,0,9,6,4,296.52,20
P3937,F1189,Singapore Airlines,KUL,HKG,Delayed,46,Female,Medium,Leisure,Economy,Silver,Airport Kiosk,8.3,1.0,55,0,0,Middle,2543,190,2023-10-30,0,21,0,10,507.76,60
P3938,F357,Korean Air,TPE,HKG,On-time,60,Male,Medium,Business,Economy,Silver,Mobile App,8.7,15.0,97,0,0,Aisle,806,60,2023-07-11,1,21,1,7,556.56,0
P3939,F1615,Qantas,NRT,BKK,On-time,78,Male,Medium,Emergency,Business,Silver,Mobile App,9.4,12.0,10,0,0,Aisle,4648,348,2023-10-31,0,17,1,10,522.45,60
P3940,F1893,Singapore Airlines,SYD,SYD,On-time,60,Female,Low,Emergency,Economy,Silver,Online,7.8,32.0,117,0,1,Middle,0,0,2023-07-19,1,15,2,7,421.35,0
P3941,F1850,Korean Air,SYD,SYD,On-time,42,Female,Medium,Leisure,Business,Silver,Desk,5.6,5.0,96,0,0,Aisle,0,0,2023-07-16,1,7,6,7,338.37,0
P3942,F934,Malaysia Airlines,KUL,BKK,On-time,24,Male,Low,Business,Premium Economy,None,Airport Kiosk,5.9,1.0,119,0,0,Middle,1220,91,2024-04-20,0,6,5,4,494.46,0
P3943,F826,Qantas,TPE,BKK,On-time,51,Male,Medium,Emergency,Premium Economy,None,Online,8.7,9.0,119,0,0,Window,2489,186,2024-05-09,0,22,3,5,450.81,60
P3945,F330,Korean Air,HKG,SIN,On-time,55,Female,High,Family,Economy,None,Online,7.3,4.0,44,0,0,Middle,2565,192,2023-10-23,0,6,0,10,520.04,0
P3946,F884,Korean Air,SIN,HKG,On-time,30,Female,Low,Family,Economy,None,Online,6.2,1.0,22,0,0,Middle,2565,192,2024-11-07,0,15,3,11,494.73,0
P3947,F377,Qantas,NRT,TPE,On-time,78,Female,Medium,Business,Business,None,Mobile App,9.1,16.0,111,1,0,Middle,2181,163,2025-04-15,0,20,1,4,300.24,20
P3948,F983,Singapore Airlines,SYD,SIN,On-time,52,Male,Medium,Family,Economy,Gold,Online,7.7,0.0,22,0,0,Middle,6293,472,2024-04-18,0,16,3,4,665.98,40
P3949,F439,Japan Airlines,ICN,BKK,On-time,39,Female,Low,Family,Economy,None,Desk,7.3,4.0,56,0,0,Window,3668,274,2025-01-31,1,11,4,1,653.0,20
P3950,F983,Qantas,SIN,PVG,On-time,55,Female,Medium,Business,Business,None,Airport Kiosk,4.6,2.0,77,0,0,Middle,3805,285,2024-06-22,1,17,5,6,607.23,0
P3951,F490,Malaysia Airlines,BKK,KUL,On-time,49,Female,Medium,Family,Business,Platinum,Online,6.2,22.0,37,0,0,Middle,1220,91,2024-03-10,0,8,6,3,641.07,0
P3952,F1377,Japan Airlines,SIN,BKK,On-time,55,Male,Medium,Business,Business,None,Online,6.0,2.0,118,0,0,Window,1416,106,2024-04-07,0,21,6,4,574.11,0
P3953,F1371,Korean Air,HKG,PVG,On-time,28,Male,Low,Emergency,Economy,Gold,Desk,10.0,12.0,79,0,0,Window,1255,94,2024-04-05,0,12,4,4,623.55,0
P3954,F1116,Malaysia Airlines,ICN,HKG,On-time,27,Male,Low,Emergency,Premium Economy,None,Online,6.5,0.0,84,0,0,Aisle,2069,155,2024-09-15,0,10,6,9,597.03,40
P3955,F218,Japan Airlines,SIN,BKK,On-time,71,Female,Low,Emergency,First,Silver,Airport Kiosk,10.0,12.0,32,0,0,Middle,1416,106,2023-09-12,0,7,1,9,485.46,40
P3956,F1484,Korean Air,HKG,ICN,On-time,77,Male,Low,Business,Premium Economy,Gold,Desk,6.6,5.0,1,0,0,Middle,2069,155,2024-07-20,1,15,5,7,606.12,0
P3957,F1454,Qantas,NRT,HKG,On-time,29,Male,Medium,Business,Economy,Silver,Airport Kiosk,9.2,0.0,38,0,0,Middle,2962,222,2024-02-01,1,22,3,2,321.69,40
P3959,F1174,Qantas,HKG,ICN,On-time,71,Male,Low,Leisure,Economy,Platinum,Desk,7.9,16.0,80,0,0,Middle,2069,155,2024-02-18,1,13,6,2,558.26,40
P3960,F1450,Korean Air,BKK,TPE,On-time,25,Female,Medium,Emergency,Premium Economy,Silver,Airport Kiosk,7.6,7.0,60,0,0,Aisle,2489,186,2023-05-20,0,8,5,5,326.17,20
P3961,F1719,Qantas,BKK,TPE,On-time,46,Female,High,Emergency,Economy,Gold,Mobile App,6.0,2.0,61,0,0,Window,2489,186,2024-11-14,0,11,3,11,626.17,60
P3962,F801,Singapore Airlines,NRT,HKG,On-time,26,Female,Low,Leisure,Business,Silver,Desk,7.0,31.0,1,0,0,Aisle,2962,222,2024-02-03,1,10,5,2,302.74,0
P3963,F155,Japan Airlines,BKK,KUL,Cancelled,52,Female,High,Business,Economy,Silver,Mobile App,9.3,10.0,82,0,0,Aisle,1220,91,2024-08-29,1,22,3,8,546.78,20
P3964,F1970,Malaysia Airlines,NRT,ICN,On-time,24,Female,Medium,Emergency,Premium Economy,None,Airport Kiosk,8.5,22.0,50,0,0,Window,1256,94,2024-11-02,0,20,5,11,521.4,0
P3965,F625,Malaysia Airlines,ICN,TPE,On-time,58,Female,Medium,Business,Economy,None,Online,7.0,17.0,57,0,1,Aisle,1463,109,2023-10-24,0,6,1,10,688.1,20
P3966,F924,Korean Air,SIN,HKG,Delayed,55,Male,Low,Family,Economy,Silver,Mobile App,8.4,19.0,84,0,0,Middle,2565,192,2024-11-18,0,11,0,11,507.87,20
P3967,F678,Malaysia Airlines,HKG,BKK,On-time,49,Female,Medium,Emergency,Premium Economy,None,Mobile App,4.5,0.0,93,0,0,Aisle,1689,126,2023-04-29,0,23,5,4,713.61,60
P3969,F802,Qantas,SIN,BKK,On-time,23,Male,Medium,Business,First,Silver,Desk,5.4,2.0,16,0,0,Middle,1416,106,2023-07-03,1,9,0,7,439.89,60
P3970,F480,Malaysia Airlines,SYD,SYD,On-time,56,Male,Low,Family,Economy,None,Online,8.6,7.0,28,0,0,Aisle,0,0,2025-04-08,0,12,1,4,769.9,40
P3972,F82,Qantas,KUL,BKK,Cancelled,58,Female,High,Leisure,Economy,Silver,Mobile App,6.3,37.0,103,0,0,Window,1220,91,2024-04-15,0,3,0,4,592.31,0
P3973,F937,Malaysia Airlines,ICN,BKK,On-time,19,Male,Low,Family,Economy,Silver,Airport Kiosk,7.9,13.0,63,0,0,Window,3668,274,2024-05-17,0,3,4,5,681.42,20
P3974,F618,Japan Airlines,ICN,PVG,Delayed,33,Male,Low,Emergency,Economy,Gold,Mobile App,4.2,15.0,86,0,0,Aisle,822,61,2025-01-21,1,18,1,1,582.51,20
P3975,F1506,Singapore Airlines,TPE,HKG,Delayed,43,Male,Low,Family,Economy,Gold,Mobile App,5.6,9.0,61,0,1,Aisle,806,60,2024-04-19,0,6,4,4,733.6,0
P3976,F121,Korean Air,SYD,SYD,On-time,74,Male,Medium,Business,Premium Economy,None,Online,4.3,35.0,37,0,1,Window,0,0,2024-08-13,1,3,1,8,623.08,20
P3978,F1608,Malaysia Airlines,BKK,TPE,Delayed,44,Female,High,Leisure,Economy,None,Online,7.6,18.0,13,0,1,Middle,2489,186,2024-01-25,1,11,3,1,501.18,20
P3980,F1696,Korean Air,TPE,SIN,On-time,44,Female,Medium,Emergency,Economy,None,Airport Kiosk,6.9,18.0,105,0,0,Middle,3222,241,2024-02-22,0,1,3,2,611.54,0
P3981,F1739,Singapore Airlines,ICN,BKK,On-time,47,Female,Low,Business,Economy,Silver,Airport Kiosk,9.6,11.0,23,0,1,Middle,3668,274,2024-04-22,0,12,0,4,844.41,40
P3982,F293,Malaysia Airlines,HKG,PVG,Delayed,77,Male,Low,Family,Economy,Gold,Desk,9.2,13.0,56,0,1,Window,1255,94,2024-11-08,0,0,4,11,506.64,0
P3983,F1385,Japan Airlines,SIN,HKG,On-time,36,Male,Low,Leisure,Economy,Silver,Online,6.7,0.0,27,0,0,Aisle,2565,192,2024-01-18,0,20,3,1,434.43,20
P3984,F1912,Qantas,SIN,BKK,On-time,63,Male,Medium,Business,Business,None,Desk,4.5,2.0,90,0,0,Aisle,1416,106,2024-08-27,1,4,1,8,224.43,20
P3985,F1172,Japan Airlines,HKG,PVG,On-time,74,Male,Medium,Leisure,Economy,Platinum,Mobile App,8.0,23.0,82,0,0,Aisle,1255,94,2023-12-27,1,16,2,12,616.16,20
P3986,F1937,Japan Airlines,TPE,ICN,On-time,36,Female,Medium,Emergency,Economy,None,Desk,5.3,9.0,18,0,0,Window,1463,109,2023-05-12,0,14,4,5,582.46,40
P3987,F336,Singapore Airlines,SYD,SIN,Delayed,72,Female,Low,Family,Business,None,Airport Kiosk,7.6,14.0,89,0,0,Aisle,6293,472,2024-06-23,1,23,6,6,740.91,0
P3988,F1937,Korean Air,HKG,SIN,On-time,52,Male,Low,Business,Economy,None,Online,4.5,23.0,71,0,0,Aisle,2565,192,2025-03-10,0,4,0,3,703.1,20
P3989,F1973,Qantas,SIN,KUL,On-time,60,Female,Medium,Leisure,Premium Economy,Silver,Online,5.6,6.0,44,0,0,Aisle,297,22,2024-07-14,1,9,6,7,726.69,0
P3990,F146,Korean Air,KUL,BKK,On-time,40,Female,Medium,Leisure,Premium Economy,Silver,Airport Kiosk,8.1,4.0,105,0,0,Middle,1220,91,2023-05-31,1,18,2,5,583.89,20
P3991,F829,Qantas,KUL,BKK,On-time,79,Male,Medium,Business,Economy,Silver,Airport Kiosk,5.8,21.0,92,0,0,Aisle,1220,91,2024-04-10,1,21,2,4,518.4,40
P3992,F1519,Malaysia Airlines,TPE,ICN,On-time,32,Female,Low,Family,Economy,Silver,Desk,6.1,3.0,61,0,0,Middle,1463,109,2024-04-02,0,20,1,4,455.82,0
P3994,F266,Japan Airlines,KUL,HKG,On-time,57,Male,High,Leisure,First,Silver,Desk,8.0,10.0,110,0,1,Aisle,2543,190,2023-11-23,0,5,3,11,573.12,60
P3995,F300,Singapore Airlines,SIN,BKK,On-time,19,Male,High,Family,Economy,None,Desk,7.3,17.0,69,0,0,Window,1416,106,2024-12-28,1,9,5,12,432.51,60
P3996,F1342,Singapore Airlines,TPE,SIN,On-time,30,Male,Medium,Family,Economy,None,Mobile App,4.2,9.0,62,0,0,Window,3222,241,2024-05-17,0,8,4,5,450.51,60
P3997,F162,Korean Air,KUL,BKK,On-time,71,Male,Medium,Business,Economy,Gold,Desk,7.8,1.0,98,0,0,Aisle,1220,91,2023-07-03,1,10,0,7,592.12,0
P3998,F45,Korean Air,BKK,KUL,On-time,23,Male,Low,Family,Premium Economy,None,Mobile App,6.0,0.0,2,0,1,Aisle,1220,91,2024-08-03,1,21,5,8,821.58,20
P3999,F874,Malaysia Airlines,TPE,HKG,On-time,25,Female,Medium,Leisure,Economy,None,Mobile App,7.3,7.0,97,0,0,Middle,806,60,2024-04-19,0,4,4,4,701.38,20
P4000,F992,Japan Airlines,BKK,KUL,On-time,24,Male,High,Leisure,Economy,Gold,Desk,9.5,26.0,22,0,0,Aisle,1220,91,2024-07-31,1,3,2,7,614.96,40
P4001,F1099,Qantas,BKK,KUL,Delayed,71,Male,High,Emergency,Economy,Silver,Airport Kiosk,7.2,19.0,12,0,0,Window,1220,91,2024-12-16,0,11,0,12,498.92,40
P4002,F1479,Singapore Airlines,ICN,KUL,On-time,20,Male,Medium,Family,Economy,Platinum,Online,5.3,7.0,97,0,0,Middle,4612,345,2024-04-25,0,8,3,4,502.47,0
P4003,F713,Singapore Airlines,SIN,BKK,On-time,38,Female,Medium,Leisure,Premium Economy,Gold,Airport Kiosk,7.2,6.0,79,0,1,Middle,1416,106,2024-03-06,0,17,2,3,480.39,60
P4004,F934,Malaysia Airlines,NRT,BKK,On-time,72,Female,Low,Emergency,Premium Economy,Platinum,Online,5.5,17.0,25,0,0,Middle,4648,348,2023-04-26,0,20,2,4,553.42,20
P4005,F1313,Malaysia Airlines,BKK,KUL,On-time,36,Male,Medium,Emergency,Economy,None,Airport Kiosk,5.8,1.0,54,0,0,Middle,1220,91,2024-12-28,1,6,5,12,571.48,40
P4006,F46,Singapore Airlines,HKG,PVG,On-time,37,Female,High,Leisure,First,None,Desk,7.1,20.0,41,0,0,Window,1255,94,2025-01-02,0,4,3,1,513.66,0
P4007,F1999,Japan Airlines,TPE,BKK,Cancelled,38,Female,Medium,Family,Economy,None,Desk,8.8,29.0,48,0,0,Middle,2489,186,2025-04-08,0,3,1,4,520.19,0
P4008,F302,Singapore Airlines,SIN,HKG,On-time,73,Male,Low,Family,Economy,None,Online,5.4,1.0,72,0,0,Window,2565,192,2024-05-17,0,8,4,5,508.2,20
P4009,F635,Qantas,SIN,BKK,On-time,62,Male,Low,Family,Business,Gold,Airport Kiosk,7.9,8.0,26,0,0,Aisle,1416,106,2023-12-05,0,11,1,12,419.48,40
P4010,F426,Korean Air,SIN,TPE,On-time,68,Female,Medium,Business,Economy,Silver,Mobile App,8.0,9.0,89,0,0,Middle,3222,241,2023-08-06,1,6,6,8,491.25,0
P4011,F144,Korean Air,ICN,TPE,Cancelled,21,Male,Medium,Leisure,Economy,None,Desk,4.6,35.0,113,0,0,Middle,1463,109,2024-09-24,0,11,1,9,592.06,20
P4013,F900,Japan Airlines,ICN,BKK,On-time,71,Female,Medium,Emergency,Economy,Silver,Airport Kiosk,5.4,56.0,22,0,0,Window,3668,274,2024-07-08,1,2,0,7,478.53,0
P4014,F818,Qantas,TPE,SIN,Delayed,46,Male,Medium,Emergency,Economy,Silver,Desk,5.0,17.0,25,0,0,Middle,3222,241,2023-08-29,1,0,1,8,450.86,40
P4016,F1734,Singapore Airlines,TPE,BKK,On-time,79,Male,High,Emergency,Business,None,Mobile App,8.9,51.0,92,0,0,Window,2489,186,2024-03-18,0,5,0,3,513.72,0
P4017,F1395,Qantas,ICN,BKK,On-time,31,Male,High,Family,Premium Economy,None,Airport Kiosk,7.5,2.0,19,0,1,Window,3668,274,2023-11-21,0,3,1,11,568.69,20
P4018,F1217,Malaysia Airlines,BKK,KUL,On-time,20,Male,High,Leisure,Economy,None,Mobile App,5.4,19.0,51,0,0,Middle,1220,91,2024-05-01,1,21,2,5,423.09,0
P4019,F133,Korean Air,BKK,KUL,On-time,37,Male,Low,Business,Economy,Silver,Airport Kiosk,6.7,10.0,71,0,0,Aisle,1220,91,2024-09-27,0,2,4,9,474.3,20
P4021,F327,Singapore Airlines,ICN,KUL,On-time,73,Male,High,Business,Business,Gold,Desk,7.3,14.0,109,0,0,Window,4612,345,2024-08-21,1,4,2,8,535.23,0
P4023,F70,Korean Air,NRT,BKK,On-time,43,Female,Low,Family,Economy,None,Mobile App,8.3,6.0,93,0,1,Aisle,4648,348,2024-01-16,0,13,1,1,508.53,0
P4024,F994,Malaysia Airlines,HKG,ICN,Delayed,22,Male,High,Leisure,Business,None,Desk,6.8,12.0,26,0,0,Middle,2069,155,2023-09-04,1,5,0,9,864.4,60
P4025,F1484,Korean Air,HKG,PVG,Delayed,62,Female,Low,Family,Economy,Silver,Online,8.6,9.0,90,0,1,Middle,1255,94,2024-06-25,1,11,1,6,584.52,20
P4026,F698,Singapore Airlines,BKK,HKG,Delayed,56,Male,Medium,Family,Economy,None,Desk,7.6,10.0,32,0,0,Aisle,1689,126,2024-12-13,0,16,4,12,597.92,0
P4027,F1839,Qantas,KUL,BKK,On-time,66,Female,Medium,Family,Business,Silver,Mobile App,8.4,2.0,65,0,0,Aisle,1220,91,2023-05-23,0,13,1,5,287.25,20
P4028,F1118,Qantas,TPE,BKK,On-time,45,Male,High,Business,Economy,None,Online,7.6,11.0,65,0,0,Window,2489,186,2023-10-05,0,18,3,10,506.5,20
P4029,F1475,Malaysia Airlines,HKG,SIN,On-time,50,Male,Low,Leisure,Premium Economy,Silver,Mobile App,10.0,11.0,57,0,0,Middle,2565,192,2024-10-25,0,7,4,10,594.66,0
P4030,F1683,Qantas,TPE,ICN,On-time,58,Female,Medium,Emergency,Economy,None,Mobile App,6.9,2.0,101,0,0,Middle,1463,109,2023-12-20,1,21,2,12,519.58,0
P4031,F705,Singapore Airlines,SIN,KUL,Delayed,48,Female,High,Leisure,Business,None,Online,8.1,5.0,6,1,0,Aisle,297,22,2023-12-05,0,5,1,12,526.34,20
P4033,F1188,Malaysia Airlines,NRT,ICN,On-time,67,Male,High,Business,Economy,None,Airport Kiosk,7.4,1.0,102,0,0,Window,1256,94,2025-03-04,0,21,1,3,467.64,0
P4034,F1098,Qantas,SIN,BKK,On-time,78,Male,Medium,Family,Business,None,Airport Kiosk,8.9,6.0,86,0,0,Middle,1416,106,2024-04-07,0,17,6,4,489.79,0
P4035,F1221,Korean Air,ICN,PVG,On-time,79,Male,High,Business,Economy,None,Desk,8.7,1.0,16,0,0,Window,822,61,2024-05-10,0,2,4,5,658.47,20
P4036,F1191,Singapore Airlines,TPE,ICN,On-time,65,Female,High,Emergency,Business,Platinum,Desk,10.0,8.0,13,0,0,Middle,1463,109,2024-03-11,0,23,0,3,672.44,20
P4037,F584,Malaysia Airlines,SIN,BKK,Delayed,63,Male,Low,Family,Economy,Silver,Desk,8.9,12.0,61,0,0,Window,1416,106,2024-04-27,0,0,5,4,613.2,0
P4039,F1638,Korean Air,SYD,SIN,On-time,70,Female,Medium,Family,Economy,None,Mobile App,5.3,16.0,30,0,0,Aisle,6293,472,2024-02-11,1,21,6,2,583.14,20
P4040,F1991,Korean Air,TPE,HKG,On-time,31,Male,High,Leisure,Economy,Platinum,Online,8.7,6.0,85,0,0,Aisle,806,60,2023-12-22,1,2,4,12,450.69,20
P4041,F685,Korean Air,SYD,SYD,On-time,75,Male,Medium,Family,Business,Silver,Online,7.6,9.0,32,0,0,Window,0,0,2024-10-05,0,0,5,10,565.68,0
P4042,F1287,Singapore Airlines,KUL,HKG,On-time,39,Female,Low,Emergency,First,None,Airport Kiosk,6.7,13.0,44,0,1,Window,2543,190,2024-01-21,1,17,6,1,674.86,40
P4043,F146,Malaysia Airlines,KUL,BKK,On-time,36,Male,Low,Emergency,Economy,None,Online,6.3,3.0,2,0,1,Middle,1220,91,2025-03-18,0,6,1,3,600.51,20
P4044,F1569,Singapore Airlines,SYD,SIN,Delayed,20,Male,Medium,Family,Economy,Silver,Mobile App,7.3,5.0,117,0,0,Middle,6293,472,2025-02-11,1,6,1,2,361.0,40
P4045,F929,Singapore Airlines,TPE,BKK,On-time,32,Male,High,Family,Premium Economy,None,Airport Kiosk,6.9,1.0,77,0,0,Aisle,2489,186,2023-06-25,1,14,6,6,671.68,0
P4046,F457,Malaysia Airlines,ICN,HKG,Cancelled,73,Male,Medium,Emergency,Economy,Silver,Airport Kiosk,5.7,16.0,72,0,0,Window,2069,155,2024-05-10,0,23,4,5,482.86,40
P4047,F353,Singapore Airlines,SIN,BKK,Delayed,38,Female,Medium,Family,Economy,None,Online,6.0,3.0,58,0,0,Middle,1416,106,2023-09-01,1,4,4,9,450.86,0
P4048,F1507,Qantas,BKK,TPE,On-time,21,Male,Medium,Leisure,Premium Economy,None,Online,9.2,28.0,21,0,1,Middle,2489,186,2024-03-19,0,14,1,3,436.52,0
P4049,F1262,Korean Air,KUL,DEL,Delayed,35,Female,Medium,Emergency,Premium Economy,None,Online,8.1,2.0,42,0,0,Middle,3876,290,2024-08-18,1,18,6,8,536.62,40
P4050,F565,Singapore Airlines,KUL,BKK,Cancelled,65,Female,Low,Business,Economy,Platinum,Desk,8.2,13.0,76,0,0,Window,1220,91,2024-11-14,0,19,3,11,552.93,0
P4051,F1016,Singapore Airlines,HKG,BKK,On-time,53,Male,High,Leisure,Premium Economy,Silver,Mobile App,7.7,24.0,98,0,0,Middle,1689,126,2023-07-14,1,16,4,7,708.94,0
P4052,F1822,Malaysia Airlines,SIN,HKG,On-time,48,Female,Low,Leisure,Economy,None,Mobile App,8.9,6.0,4,0,0,Aisle,2565,192,2025-04-03,0,4,3,4,118.38,20
P4053,F1005,Korean Air,HKG,SIN,Delayed,56,Female,Medium,Leisure,Economy,Silver,Airport Kiosk,9.1,4.0,61,0,0,Window,2565,192,2024-03-23,0,1,5,3,773.49,40
P4054,F1977,Japan Airlines,ICN,KUL,On-time,34,Male,Medium,Leisure,Economy,Silver,Online,6.4,9.0,90,0,0,Window,4612,345,2025-04-12,0,1,5,4,666.54,20
P4055,F333,Japan Airlines,TPE,ICN,On-time,68,Male,Medium,Leisure,Economy,Silver,Online,7.7,7.0,91,0,0,Window,1463,109,2024-03-01,0,11,4,3,563.14,0
P4056,F1566,Malaysia Airlines,BKK,KUL,On-time,29,Female,Medium,Business,Economy,Silver,Airport Kiosk,6.3,5.0,12,0,0,Window,1220,91,2024-02-05,1,18,0,2,298.7,0
P4057,F415,Qantas,TPE,HKG,On-time,38,Female,High,Emergency,Economy,Gold,Online,3.4,15.0,92,0,0,Middle,806,60,2024-06-14,1,0,4,6,656.91,40
P4058,F243,Malaysia Airlines,NRT,BKK,On-time,29,Male,Medium,Emergency,Economy,Silver,Mobile App,6.4,5.0,60,0,0,Window,4648,348,2023-10-08,0,21,6,10,817.53,80
P4059,F1817,Korean Air,BKK,HKG,On-time,19,Male,High,Family,Economy,None,Desk,6.8,3.0,19,0,0,Window,1689,126,2024-06-25,1,11,1,6,512.07,20
P4060,F525,Singapore Airlines,SIN,BKK,On-time,74,Female,Medium,Emergency,Economy,Platinum,Online,7.3,3.0,117,0,0,Aisle,1416,106,2024-08-19,1,18,0,8,197.72,20
P4061,F877,Singapore Airlines,SIN,TPE,On-time,66,Male,High,Family,Premium Economy,None,Desk,7.2,30.0,43,1,0,Middle,3222,241,2024-07-27,1,0,5,7,647.74,0
P4062,F591,Qantas,NRT,HKG,On-time,58,Male,Medium,Emergency,Economy,Silver,Online,7.0,7.0,109,0,0,Aisle,2962,222,2025-03-24,0,5,0,3,719.13,20
